"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20190725","CanopyArea_20190726","CanopyArea_20190727","CanopyArea_20190729","CanopyArea_20190730","CanopyArea_20190731","CanopyArea_20190801","CanopyArea_20190803","CanopyArea_20190805","CanopyArea_20190806","CanopyArea_20190807","CanopyArea_20190809","CanopyArea_20190810","CanopyArea_20190811","CanopyArea_20190812","CanopyArea_20190813","CanopyArea_20190814","CanopyArea_20190816","CanopyArea_20190817","CanopyArea_20190818","CanopyArea_20190819","CanopyArea_20190820","CanopyArea_20190821","CanopyArea_20190822","CanopyArea_20190823","CanopyArea_20190824","CanopyArea_20190825","CanopyArea_20190826","CanopyArea_20190827","CanopyArea_20190829","CanopyArea_20190830","CanopyArea_20190831","CanopyArea_20190903","CanopyArea_20190904","CanopyArea_20190907"
NA,2019,"Tottori","Jul",184,"GmJMC184","W4",56,0,0.0160794,0.015648,0.0187786,0.0102134,0.0109823,0.0170791,0.0141447,0.0125142,0.0140542,0.012759,0.0131058,0.0131007,0.0117755,0.0182231,0.0135936,0.022046,0.0181063,0.0278208,0.0109412,0.0163439,0.0282222,0.0362971,0.0236264,0.0465389,0.0637153,0.0468351,0.046273,0.050771,0.0471912,0.0862447,0.0562486,0.0655385,0.0623222,0.1190006,0.0786936
NA,2019,"Tottori","Jul",32,"GmJMC032","W4",57,0,0.0134519,0.0104203,0.0121169,0.0104839,0.0111867,0.0118368,0.0143534,0.0125529,0.0118121,0.0161516,0.0143125,0.011924,0.012561,0.0188226,0.0101984,0.0131382,0.0135601,0.0293143,0.0102082,0.0117492,0.0290659,0.0336035,0.0270585,0.0442769,0.0571879,0.0440617,0.044387,0.0611527,0.0625753,0.0903522,0.0695431,0.1010044,0.0840437,0.1386927,0.0773984
NA,2019,"Tottori","Jul",52,"GmJMC052","W4",58,0,0.0195958,0.0148654,0.022915,0.0169592,0.0195317,0.0195824,0.0240301,0.0173289,0.0194823,0.0298023,0.0251352,0.0251999,0.0226027,0.0332247,0.0238509,0.0309871,0.0248071,0.0370916,0.0172684,0.0285591,0.0422478,0.0430782,0.0313168,0.06057,0.0831249,0.058167,0.0501308,0.052572,0.0635748,0.0787601,0.0341935,0.0496551,0.0314668,0.0585572,0.0416117
NA,2019,"Tottori","Jul",86,"GmWMC086","W4",59,0,0.0153382,0.0158555,0.0163713,0.0180632,0.0167819,0.0165169,0.0177614,0.0148808,0.0194001,0.022312,0.0177092,0.0179231,0.0167861,0.0257511,0.0193831,0.0226276,0.0201168,0.0281411,0.003801,0.0094115,0.0422897,0.0457126,0.027557,0.046688,0.0524662,0.0364002,0.0287144,0.0283323,0.0516059,0.0510694,0.0125209,0.0334947,0.0061745,0.0374709,0.019651
NA,2019,"Tottori","Jul",122,"GmWMC122","W4",60,0,0.006142,0.0066035,0.0071174,0.0067481,0.0069934,0.009093,0.0110543,0.011873,0.0146044,0.0184738,0.0122777,0.0173124,0.0185129,0.0272091,0.0206368,0.0245901,0.022815,0.0426237,0.015417,0.0206299,0.0610269,0.0642174,0.0722031,0.1006252,0.1185131,0.0856084,0.0811843,0.0814301,0.0977348,0.1334096,0.1020392,0.1180198,0.0640348,0.1497303,0.0928572
NA,2019,"Tottori","Jul",221,"C0394","W4",61,0,0.0172651,0.0138731,0.0183792,0.018487,0.0181383,0.0210367,0.0182322,0.0160521,0.0166649,0.0271543,0.0215946,0.0153871,0.0171425,0.0273043,0.0219714,0.031612,0.0218994,0.0430459,0.017096,0.0181898,0.0524194,0.0510852,0.0486999,0.0740008,0.080868,0.0506998,0.05128,0.055038,0.0734569,0.0915225,0.0439549,0.0723761,0.0498436,0.1278488,0.0706259
NA,2019,"Tottori","Jul",142,"GmWMC142","W4",62,0,0.009536,0.0103776,0.0102954,0.0091006,0.0099737,0.0091022,0.0097963,0.0087483,0.0068892,0.0137566,0.0113849,0.0117513,0.0098791,0.0157854,0.013299,0.018909,0.0121394,0.0261645,0.01252,0.0087835,0.0302817,0.0404108,0.0256301,0.0518428,0.0782812,0.0387697,0.0531804,0.051654,0.0541697,0.0924545,0.0616653,0.088797,0.0567264,0.1235355,0.0748941
NA,2019,"Tottori","Jul",136,"GmWMC136","W4",63,0,0.0105762,0.0101989,0.0107402,0.0109654,0.009802,0.0102431,0.0125592,0.0085905,0.0116656,0.0162644,0.0161803,0.0163674,0.0132297,0.0223237,0.0170123,0.0232347,0.018385,0.0322051,0.0147672,0.01491,0.0329655,0.0451598,0.0277333,0.0585295,0.0825975,0.0507738,0.0579663,0.0534107,0.0748518,0.1072636,0.068711,0.0889819,0.0820596,0.1762268,0.1043275
NA,2019,"Tottori","Jul",187,"GmWMC187","W4",64,0,0.0088467,0.0100627,0.0111429,0.0126731,0.0105814,0.0105169,0.013704,0.01101,0.0094469,0.015147,0.0103581,0.0119381,0.0106906,0.0161659,0.014803,0.0160745,0.0152143,0.0247548,0.013367,0.0223822,0.0428758,0.0507353,0.0499091,0.0683153,0.0897979,0.0729274,0.0757187,0.0769089,0.1010193,0.1450012,0.1252021,0.132562,0.1479294,0.2239576,0.1375362
NA,2019,"Tottori","Jul",137,"GmJMC137","W4",65,0,0.0215926,0.0144122,0.0208439,0.0241188,0.022592,0.0176693,0.023539,0.0165013,0.024288,0.0363213,0.0260338,0.0214125,0.0238379,0.033324,0.0214574,0.0310655,0.0308995,0.0636188,0.0231505,0.0305011,0.0658903,0.07393,0.0629006,0.0976791,0.1172788,0.0806521,0.073725,0.081366,0.0982027,0.1486946,0.0705554,0.0978706,0.0990121,0.1911892,0.0929665
NA,2019,"Tottori","Jul",149,"GmJMC149","W4",66,0,0.0140789,0.0104708,0.0122816,0.0131769,0.0110245,0.0123949,0.0115414,0.0124123,0.0128956,0.0195586,0.0158229,0.013427,0.017474,0.022033,0.0113052,0.0160032,0.0164948,0.0292289,0.0168001,0.0170819,0.0282415,0.0318853,0.0286926,0.0545337,0.0780881,0.0455987,0.0346462,0.0383527,0.044325,0.1080378,0.0512957,0.0776212,0.0714496,0.1353782,0.0783479
NA,2019,"Tottori","Jul",226,"Houjaku Kuwazu","W4",67,0,0.0221823,0.0174946,0.0202391,0.0204674,0.0218049,0.0227656,0.0306755,0.0237522,0.0255215,0.0356389,0.023091,0.0228634,0.0259391,0.0415971,0.025889,0.042675,0.032315,0.0515372,0.0215731,0.0202816,0.0529747,0.058719,0.0500891,0.0691898,0.0838608,0.06602,0.0598782,0.0648288,0.0727401,0.1103693,0.0573079,0.0727073,0.0511107,0.1087725,0.0592115
NA,2019,"Tottori","Jul",62,"GmJMC062","W4",68,0,0.0193765,0.0171686,0.0180904,0.0153639,0.0141658,0.0166702,0.0172294,0.0152084,0.017869,0.0242441,0.0151472,0.0225002,0.0198184,0.0320579,0.0193066,0.0362195,0.0285729,0.0361621,0.0227506,0.0302949,0.0355282,0.0521732,0.0340494,0.0671873,0.0953237,0.0660555,0.073683,0.0817937,0.0826829,0.1094229,0.0763315,0.1165314,0.0892164,0.1290679,0.1045066
NA,2019,"Tottori","Jul",1077,"C1329","W4",69,0,0.0142535,0.0125066,0.0150087,0.0107198,0.0120744,0.0100081,0.0107473,0.0089807,0.0079401,0.0138759,0.0111111,0.0113272,0.0130193,0.0199234,0.0107274,0.0215447,0.0133287,0.0222922,0.0165286,0.0177224,0.0224638,0.0234883,0.0156148,0.034002,0.0607689,0.0260959,0.0347285,0.0276544,0.0456424,0.0535738,0.0348213,0.0474023,0.0300467,0.0867721,0.0373544
NA,2019,"Tottori","Jul",171,"GmWMC171","W4",70,0,0.015545,0.0128775,0.0152843,0.01117,0.0145878,0.0135226,0.0111029,0.0120607,0.0077363,0.0098858,0.0119984,0.0087866,0.0096715,0.0149268,0.0111837,0.0166749,0.0163032,0.0237968,0.0170765,0.0195513,0.0314209,0.0351198,0.0277064,0.0531271,0.0792964,0.0527053,0.0604484,0.0578348,0.0751418,0.1087694,0.0661729,0.0861487,0.06319,0.162101,0.1000703
NA,2019,"Tottori","Jul",138,"GmWMC138","W4",71,0,0.0058272,0.005214,0.0045969,0.0030888,0.0054287,0.0052853,0.0064597,0.0059185,0.0027351,0.0044667,0.0042517,0.001608,0.0014057,0.0043134,0.0016695,0.0040778,0.0036898,0.0093747,0.0055562,0.0058234,0.0132541,0.0115798,0.0039066,0.0123368,0.0217807,0.0098042,0.009563,0.0133896,0.0185055,0.0306375,0.0106488,0.0146536,0.0152512,0.0322161,0.0262201
NA,2019,"Tottori","Jul",92,"GmJMC092","W4",72,0,0.0167207,0.018015,0.0198842,0.0180806,0.024012,0.0236634,0.0244882,0.0244359,0.0177792,0.0248933,0.0314308,0.0256791,0.026131,0.0325018,0.0184932,0.0359718,0.020017,0.0295584,0.0289674,0.0296716,0.0213258,0.0271546,0.0147616,0.0277696,0.0409665,0.0391706,0.0432423,0.0454327,0.0407503,0.0503373,0.051081,0.0523025,0.0475986,0.0480566,0.0570978
NA,2019,"Tottori","Jul",97,"GmJMC097","W4",73,0,0.0155306,0.014138,0.0177727,0.0158164,0.0140012,0.0145364,0.0191788,0.0156994,0.0151458,0.0232418,0.0186172,0.0197284,0.0194529,0.0264466,0.0189084,0.0268336,0.0181165,0.031128,0.0139264,0.017687,0.033509,0.0382324,0.0202816,0.0395691,0.0521559,0.0336119,0.0274425,0.0299235,0.0343145,0.0572412,0.0275859,0.0287705,0.0217744,0.0624939,0.0424909
NA,2019,"Tottori","Jul",2,"GmJMC002","W4",74,0,0.0121364,0.0107733,0.0111156,0.0089559,0.0065786,0.0086142,0.0082995,0.007752,0.0065727,0.0074966,0.0082683,0.0070043,0.0064431,0.012339,0.0083685,0.0116299,0.0030369,0.0101969,0.0053346,0.0043648,0.010928,0.0097288,0.0005594,0.0076827,0.0104519,0.0070965,0.0088071,0.0092482,0.0075113,0.0078456,0.0036505,0.0076032,0.0009778,0.0039321,0.0022609
NA,2019,"Tottori","Jul",156,"GmWMC156","W4",75,0,0.0085576,0.0077075,0.0070442,0.0061244,0.0049835,0.0032739,0.0079517,0.0062787,0.004477,0.0065448,0.0065473,0.0056361,0.0056823,0.0089803,0.0075579,0.00934,0.0099978,0.0135284,0.0045868,0.004568,0.0168151,0.018166,0.0105915,0.0195076,0.0316488,0.0164253,0.0181868,0.016815,0.0260128,0.0462574,0.022087,0.0304538,0.0246154,0.074652,0.0334014
NA,2019,"Tottori","Jul",68,"GmJMC068","W4",76,0,0.0150239,0.011854,0.0171293,0.0135884,0.0121067,0.0124848,0.0180427,0.0151065,0.0179297,0.031141,0.024257,0.0191705,0.0201831,0.0337874,0.0209118,0.0303453,0.0202873,0.0511193,0.0158801,0.0230543,0.0292733,0.0422131,0.0275196,0.0592376,0.084113,0.057023,0.0672918,0.0726108,0.0686845,0.1308839,0.06139,0.0990666,0.0693949,0.1486225,0.0876466
NA,2019,"Tottori","Jul",33,"GmJMC033","W4",77,0,0.0149059,0.0147069,0.0212377,0.0197144,0.0202919,0.0184879,0.0259722,0.0239049,0.0244015,0.0251319,0.0270949,0.0304947,0.0294265,0.0400616,0.0290726,0.0365714,0.0294928,0.0466509,0.0238575,0.0255901,0.051235,0.0709653,0.0442829,0.0834089,0.0896697,0.0773532,0.0691887,0.0676561,0.0774853,0.096032,0.0555938,0.0583435,0.0303178,0.0775828,0.060809
NA,2019,"Tottori","Jul",147,"GmWMC147","W4",78,0,0.0175844,0.0125334,0.0200431,0.0208866,0.0180328,0.0156754,0.0191453,0.014978,0.0243272,0.0275452,0.0267829,0.0243842,0.0306258,0.0455182,0.0308165,0.0475975,0.0395688,0.0802235,0.0496531,0.0478042,0.1007636,0.1373784,0.1290368,0.1854289,0.2076086,0.1640028,0.1565917,0.1613795,0.1929662,0.2531351,0.1776569,0.2074918,0.1723044,0.2549978,0.1726486
NA,2019,"Tottori","Jul",151,"GmWMC151","W4",79,0,0.0116385,0.0100148,0.0126044,0.0124513,0.0147586,0.0166955,0.023302,0.0219654,0.0230735,0.0312489,0.0325989,0.0315117,0.0298926,0.0403714,0.031895,0.0424908,0.0370391,0.0574228,0.0316985,0.0410468,0.0857071,0.107295,0.0867561,0.1364387,0.1680058,0.1278966,0.1303243,0.1353743,0.1509403,0.2086525,0.1625832,0.1840334,0.1466036,0.2793025,0.1775523
NA,2019,"Tottori","Jul",139,"GmJMC139","W4",80,0,0.0228113,0.0153931,0.0280506,0.0224668,0.0236523,0.0273178,0.0320435,0.0361872,0.0382176,0.0517956,0.0445853,0.0455906,0.0357526,0.0652077,0.0450018,0.0543828,0.0432706,0.0984474,0.0524514,0.0774363,0.1067042,0.1313335,0.1260405,0.1594704,0.186617,0.1624205,0.1595109,0.1430381,0.179584,0.2300582,0.1998886,0.2249418,0.1701539,0.2352067,0.1642354
NA,2019,"Tottori","Jul",140,"GmWMC140","W4",81,0,0.0109907,0.0085605,0.0157233,0.0130799,0.0109558,0.0146151,0.0190944,0.0147137,0.0159714,0.024488,0.0203905,0.0146503,0.0109482,0.021384,0.0115805,0.0208512,0.015443,0.0319438,0.0190929,0.0193577,0.0389896,0.0430799,0.0317692,0.0536863,0.0742103,0.0573678,0.0529652,0.0467616,0.0637641,0.0961025,0.0693054,0.0804936,0.0628172,0.1175334,0.0704561
NA,2019,"Tottori","Jul",182,"GmWMC182","W4",82,0,0.011025,0.0097086,0.0121955,0.0103366,0.0081595,0.0090815,0.008283,0.0082811,0.0130489,0.0157819,0.0153122,0.0130627,0.0077862,0.0196958,0.011726,0.0227635,0.0104266,0.031713,0.0066537,0.0106798,0.0259026,0.0350913,0.0286332,0.0498684,0.083763,0.0555143,0.0581986,0.0539909,0.0614874,0.1055555,0.0620936,0.090953,0.0723965,0.1323506,0.1015659
NA,2019,"Tottori","Jul",131,"GmJMC131","W4",83,0,0.0159809,0.0175596,0.0154701,0.0162132,0.0159948,0.0125497,0.0181785,0.0242161,0.0290474,0.0356517,0.0337926,0.0326135,0.0293667,0.0438252,0.0270463,0.0420901,0.0417355,0.0752721,0.0345986,0.0403955,0.0782915,0.085814,0.0695529,0.1304006,0.1830959,0.11356,0.1253441,0.1234639,0.1444438,0.2321401,0.1368351,0.1997253,0.1368376,0.220415,0.1751458
NA,2019,"Tottori","Jul",103,"GmWMC103","W4",84,0,0.0159273,0.0139538,0.0180175,0.0207586,0.0160887,0.0175175,0.020785,0.0162417,0.0209622,0.0217576,0.0208222,0.0194309,0.0187668,0.0281545,0.0234438,0.0290998,0.0157781,0.0365237,0.0231827,0.0254193,0.0601226,0.0522419,0.0492963,0.0630325,0.0775381,0.0504046,0.0576046,0.0575954,0.0699025,0.0788033,0.0429867,0.0711355,0.0321494,0.0714846,0.0435173
NA,2019,"Tottori","Jul",190,"GmWMC190","W4",85,0,0.0213905,0.0189716,0.0252198,0.0225894,0.0235187,0.0261401,0.0296279,0.0318059,0.0289864,0.0461355,0.0362478,0.0367958,0.0373251,0.0503316,0.0403194,0.0563068,0.060187,0.0781685,0.0610055,0.0752902,0.1272837,0.1304391,0.1279194,0.1543693,0.1862625,0.1487191,0.1688871,0.1636615,0.1816985,0.2258693,0.1952634,0.220409,0.1536627,0.2502506,0.1599147
NA,2019,"Tottori","Jul",118,"GmWMC118","W4",86,0,0.007547,0.0063823,0.0097405,0.0109099,0.0083682,0.0128115,0.0152336,0.0179001,0.0163892,0.0303248,0.0185073,0.0219468,0.026748,0.0315724,0.0304265,0.0400465,0.0346431,0.0567684,0.036804,0.0368057,0.0791944,0.0792633,0.0749471,0.0976079,0.1212171,0.0894661,0.0871599,0.0822473,0.1109065,0.1343016,0.0790273,0.1110761,0.0677448,0.1197685,0.0781519
NA,2019,"Tottori","Jul",3,"GmJMC003","W4",87,0,0.0065364,0.0047213,0.0071641,0.0093142,0.007431,0.0087082,0.0123056,0.011821,0.0071724,0.0172661,0.0106893,0.0110778,0.0108912,0.0152478,0.0121563,0.01888,0.0079627,0.0216717,0.0094586,0.014021,0.0274644,0.0307041,0.0153585,0.0300676,0.0338865,0.0262307,0.0245391,0.0251539,0.0269635,0.0348015,0.01692,0.0412612,0.0204377,0.0351095,0.0234053
NA,2019,"Tottori","Jul",1,"GmWMC001","W4",88,0,0.0254816,0.0186586,0.0254341,0.0235513,0.0267193,0.0333988,0.0313169,0.0300525,0.0225445,0.0322968,0.034126,0.0315642,0.0298932,0.0324664,0.028293,0.035099,0.024414,0.0396442,0.0190845,0.0200069,0.0438165,0.0421245,0.0257859,0.0380272,0.040078,0.033392,0.0326661,0.0319293,0.033812,0.0359796,0.024886,0.0289673,0.0135707,0.0226994,0.0159765
NA,2019,"Tottori","Jul",101,"GmJMC101","W4",89,0,0.0280502,0.0193495,0.0264645,0.0268102,0.0270949,0.0250688,0.0371378,0.03456,0.0297188,0.0558662,0.0407216,0.0436823,0.0388043,0.0527244,0.0485209,0.0586225,0.0473912,0.0856405,0.0380933,0.0373434,0.0753259,0.0946926,0.0739882,0.1099312,0.1362986,0.1041641,0.0926771,0.088686,0.1064043,0.1707834,0.0952295,0.1209332,0.0769743,0.1388296,0.1336026
NA,2019,"Tottori","Jul",110,"GmJMC110","W4",90,0,0.0299581,0.0201308,0.0227111,0.0295726,0.0285469,0.0338088,0.0415433,0.0445978,0.0349608,0.0599474,0.046159,0.0543832,0.0558935,0.065847,0.0571769,0.069727,0.0629079,0.0891911,0.0521594,0.0555396,0.1219334,0.1312687,0.1198064,0.1774283,0.1839657,0.1666753,0.1528763,0.1836231,0.1995109,0.2438992,0.2360814,0.2586661,0.2350962,0.3252408,0.2603094
NA,2019,"Tottori","Jul",123,"GmWMC123","W4",91,0,0.023522,0.0178784,0.0181295,0.0215633,0.0214182,0.0224969,0.0281637,0.0286277,0.0324391,0.0367515,0.0284501,0.0252618,0.0223961,0.036778,0.0247597,0.0474105,0.0329814,0.0513159,0.0255474,0.0367803,0.0637033,0.0827839,0.0539139,0.0994201,0.1272038,0.0973647,0.1050108,0.1022515,0.1238821,0.1808961,0.1112285,0.1502653,0.1423498,0.2342421,0.142379
NA,2019,"Tottori","Jul",87,"GmWMC087","W4",92,0,0.0016941,0.0026796,0.002717,0.0016649,0.001714,0.0024143,0.0037044,0.0037132,0.0021151,0.006493,0.0052416,0.0018484,0.0019911,0.0052154,0.0040419,0.0092081,0.0051521,0.013875,0.0041211,0.0055441,0.0156218,0.0170459,0.0088594,0.0296338,0.0355282,0.0173816,0.0164042,0.0136574,0.0182737,0.0421188,0.0150968,0.0292524,0.0091563,0.0518243,0.0231905
NA,2019,"Tottori","Jul",148,"GmWMC148","W4",93,0,0.0249162,0.015372,0.0287748,0.0214792,0.0257431,0.0194814,0.0287364,0.0225556,0.0107168,0.0223661,0.0173171,0.0160604,0.01022,0.0224145,0.014455,0.0254873,0.0232263,0.0335832,0.0213184,0.0227705,0.0318435,0.0449575,0.0405339,0.0609905,0.0797003,0.0573865,0.058256,0.0562642,0.0619526,0.1104846,0.054083,0.0616445,0.0340277,0.123178,0.0640276
NA,2019,"Tottori","Jul",823,"GmWMC084","W4",94,0,0.0128778,0.0110739,0.011491,0.011604,0.0110276,0.0118974,0.0129042,0.0141871,0.0126788,0.014253,0.0150416,0.0133582,0.0128561,0.0189737,0.0149022,0.0233775,0.0154449,0.0327325,0.0253234,0.0229345,0.0488967,0.0550999,0.0497358,0.0693883,0.0925174,0.0815765,0.0842,0.0851649,0.1057508,0.1250775,0.0860574,0.0979672,0.062749,0.1250447,0.0721175
NA,2019,"Tottori","Jul",10,"GmWMC010","W4",95,0,0.0260659,0.01695,0.0269709,0.0228583,0.0185127,0.0173027,0.0228468,0.018066,0.0127448,0.0111451,0.0150879,0.0093686,0.009174,0.0153364,0.0108087,0.0136928,0.0091648,0.0223537,0.0101218,0.0135967,0.0233188,0.0177867,0.0116626,0.0266175,0.0389397,0.026145,0.0226209,0.0248404,0.0322838,0.0277396,0.0128766,0.0234702,0.0025808,0.0258081,0.0130985
NA,2019,"Tottori","Jul",45,"GmWMC045","W4",96,0,0.0067644,0.0059446,0.0097992,0.0040721,0.0052663,0.0074652,0.0066638,0.006228,0.0066809,0.0105693,0.0091168,0.006976,0.0062549,0.0105541,0.0055722,0.0110028,0.0087344,0.0213627,0.006148,0.0095514,0.0254905,0.0236048,0.0171201,0.0329917,0.0529635,0.0289844,0.028055,0.0253861,0.0402496,0.0572464,0.0238498,0.0390081,0.0270633,0.067553,0.0454025
NA,2019,"Tottori","Jul",206,"C1290","W4",97,0,0.0071397,0.0062737,0.00723,0.006358,0.0072245,0.0073965,0.0087134,0.0090677,0.008282,0.0130643,0.0113507,0.0106925,0.0106178,0.0153795,0.012641,0.0184677,0.0198177,0.0262759,0.0170354,0.0225485,0.0510014,0.0579412,0.0501492,0.0721379,0.0880128,0.083938,0.0779041,0.089045,0.1043145,0.1122567,0.1060292,0.110657,0.1043192,0.1524073,0.0870913
NA,2019,"Tottori","Jul",51,"GmJMC051","W4",98,0,0.0111986,0.0168603,0.0215816,0.017624,0.0198215,0.0173404,0.0240206,0.0175235,0.0153591,0.0203864,0.031044,0.0190172,0.0142159,0.0298354,0.0259939,0.0272603,0.026459,0.0541505,0.0206303,0.0255621,0.0745947,0.0779878,0.0566853,0.0879497,0.1168412,0.0822183,0.0732569,0.0909119,0.1044847,0.1375333,0.0936484,0.1159573,0.1078093,0.2006594,0.1294252
NA,2019,"Tottori","Jul",38,"GmWMC038","W4",99,0,0.0028248,0.0032133,0.0023388,0.0023326,0.002088,0.0016403,0.0027018,0.0010057,0.0022948,0.0028597,0.0056354,0.0033474,0.0037465,0.0075566,0.0070124,0.01132,0.0085727,0.0191549,0.0091215,0.0111803,0.0291986,0.0327132,0.0184437,0.0384107,0.0553444,0.0352002,0.0289762,0.0428832,0.0551686,0.052054,0.0358998,0.0484669,0.0138271,0.0483268,0.0270401
NA,2019,"Tottori","Jul",162,"GmWMC162","W4",100,0,0.0146642,0.0117836,0.0139685,0.0105942,0.0116477,0.0135293,0.0126791,0.0164908,0.0185298,0.0196423,0.0258956,0.0211902,0.0204077,0.0300409,0.0238842,0.032139,0.0212289,0.0516672,0.0357439,0.0430744,0.0518178,0.0604815,0.0407958,0.0664743,0.1015327,0.0764571,0.0797613,0.0908103,0.0844619,0.1220946,0.104998,0.1269014,0.0884622,0.1497039,0.1483276
NA,2019,"Tottori","Jul",176,"GmWMC176","W4",101,0,0.0071725,0.0061596,0.0063615,0.0106193,0.0082961,0.0097936,0.0122358,0.0111008,0.0141848,0.017014,0.014394,0.0177302,0.0195482,0.0273188,0.023328,0.0289403,0.0302013,0.0430756,0.0392835,0.0513667,0.0891666,0.1032139,0.0952373,0.1217736,0.1360691,0.1340561,0.1585846,0.1647073,0.1830378,0.2090803,0.2065046,0.2224872,0.2152761,0.28523,0.2816312
NA,2019,"Tottori","Jul",115,"GmWMC115","W4",102,0,0.0078064,0.0068931,0.0069652,0.011196,0.0076296,0.0108631,0.0136765,0.0128224,0.0160329,0.0185946,0.0125697,0.0173261,0.0164063,0.0240797,0.0262708,0.0284161,0.0243975,0.0482977,0.0378153,0.0419773,0.0716672,0.0945614,0.0850587,0.1108628,0.1170812,0.0987105,0.1000852,0.1182486,0.1393252,0.171214,0.1347794,0.152692,0.104297,0.1721196,0.1594776
NA,2019,"Tottori","Jul",170,"GmWMC170","W4",103,0,0.0039116,0.0043487,0.0045921,0.0059827,0.0055414,0.0058026,0.0077776,0.0068384,0.0087074,0.0096068,0.0115784,0.0113442,0.010675,0.0148885,0.0156847,0.0200487,0.0180798,0.0338253,0.0337391,0.0425531,0.0748332,0.0989175,0.0975125,0.1266042,0.1531329,0.1339269,0.1245691,0.1449886,0.1711034,0.2050757,0.1932436,0.1982588,0.1945465,0.2736669,0.2254592
NA,2019,"Tottori","Jul",83,"GmWMC083","W4",104,0,0.0077414,0.0058943,0.0074412,0.0060088,0.0064759,0.0083958,0.010758,0.0108936,0.0117925,0.0156176,0.0168834,0.0140989,0.0151409,0.014133,0.0154668,0.0187077,0.0204813,0.0330071,0.0288209,0.0293081,0.0610995,0.0703645,0.0669385,0.0824176,0.0936593,0.0919006,0.0955256,0.0980506,0.1158316,0.1319987,0.1284976,0.131968,0.1159194,0.1750387,0.1411233
NA,2019,"Tottori","Jul",163,"GmWMC163","W4",105,0,0.0085298,0.0077673,0.0116177,0.0108591,0.0119974,0.0100699,0.0104782,0.011258,0.012375,0.0174565,0.0161515,0.0149546,0.0110116,0.0180868,0.0157203,0.0213834,0.0146273,0.0380065,0.0129437,0.0137279,0.0464975,0.0507864,0.0450841,0.0601628,0.0779285,0.059457,0.0560888,0.0669091,0.0974002,0.1168446,0.080411,0.1096022,0.090007,0.1875754,0.1147322
NA,2019,"Tottori","Jul",178,"GmWMC178","W4",106,0,0.0078114,0.0091793,0.007247,0.0073273,0.0070789,0.0063612,0.0086294,0.0088998,0.0104062,0.0134624,0.0139374,0.0107819,0.0106508,0.0161342,0.0143371,0.019035,0.0150188,0.0258864,0.0126115,0.0152771,0.0401247,0.0474051,0.0381788,0.0551873,0.0717253,0.0595659,0.0562436,0.0602104,0.0797996,0.1069257,0.0827077,0.0843708,0.0951854,0.1578725,0.1273804
NA,2019,"Tottori","Jul",25,"GmJMC025","W4",107,0,0.0040685,0.0035655,0.004353,0.0081145,0.0089393,0.0068776,0.009516,0.0100031,0.0106198,0.016079,0.0158969,0.0170066,0.0153281,0.0257533,0.0179684,0.0235945,0.016141,0.0359166,0.0146835,0.026788,0.0571207,0.0757227,0.0584213,0.0882577,0.1188771,0.080886,0.0902249,0.1065221,0.1186014,0.1592236,0.1284065,0.1580269,0.100818,0.184465,0.1562018
NA,2019,"Tottori","Jul",42,"GmWMC042","W4",108,0,0.0079301,0.0075395,0.0066643,0.0108184,0.0093996,0.0078805,0.0126305,0.0125336,0.014313,0.0177927,0.016962,0.0166362,0.0164121,0.0199889,0.0169733,0.0225091,0.0243877,0.0273945,0.029175,0.0365576,0.0598079,0.0683404,0.0605826,0.0813634,0.0887958,0.0822868,0.0778445,0.0869911,0.110441,0.1252335,0.0988917,0.0973982,0.0667268,0.1183965,0.0902084
NA,2019,"Tottori","Jul",56,"GmJMC056","W4",109,0,0.0178075,0.016047,0.0172446,0.0214143,0.0221953,0.0211287,0.0216504,0.0246606,0.0276724,0.034251,0.0356914,0.0402004,0.0396934,0.0543575,0.0431591,0.052404,0.0402399,0.0887925,0.0413924,0.0616898,0.0959415,0.1216888,0.095221,0.1417722,0.183044,0.1533286,0.1614001,0.185344,0.1939947,0.237681,0.1923963,0.2298661,0.1410082,0.2999473,0.1993322
NA,2019,"Tottori","Jul",146,"GmWMC146","W4",110,0,0.0130468,0.0103297,0.0135547,0.0142639,0.0179265,0.0143675,0.0126075,0.0169868,0.0260312,0.0373437,0.0217117,0.02739,0.0324815,0.0393967,0.035579,0.0458841,0.0428401,0.083428,0.0500956,0.0687962,0.1258125,0.1520366,0.1211776,0.1707822,0.1958945,0.1941896,0.2244076,0.2125212,0.2757414,0.2853886,0.2475572,0.3019626,0.244377,0.4056806,0.3585393
NA,2019,"Tottori","Jul",9,"GmJMC009","W4",111,0,0.010101,0.009084,0.0127529,0.0141552,0.016291,0.0129832,0.014882,0.0176685,0.0192483,0.0316485,0.0274892,0.0274578,0.022059,0.0363805,0.0312289,0.0425079,0.0256813,0.045559,0.0306949,0.0354083,0.0657938,0.0792457,0.0453377,0.0844244,0.0982627,0.0810279,0.0675329,0.0785139,0.0863114,0.0979673,0.0720082,0.0813539,0.0332956,0.0813469,0.0533417
